x,y,z,entity_type
184.66487730916023,13.582494376252125,0.0,CIRCLE
184.7561033998835,13.648774010826285,0.0,CIRCLE
184.83671938655465,13.707344953579959,0.0,CIRCLE
184.905477021638,13.757300299593096,0.0,CIRCLE
184.96112805759807,13.797733143945631,0.0,CIRCLE
185.00242424689927,13.827736581717515,0.0,CIRCLE
185.02811734200606,13.846403707988685,0.0,CIRCLE
185.03695909538288,13.85282761783909,0.0,CIRCLE
185.03695909538288,13.85282761783909,0.0,CIRCLE
185.04427202927607,13.860949453740963,0.0,CIRCLE
185.0655225548244,13.884550553361697,0.0,CIRCLE
185.09967825783139,13.922484304573974,0.0,CIRCLE
185.14570672410014,13.973604095250469,0.0,CIRCLE
185.2025755394341,14.036763313263855,0.0,CIRCLE
185.26925228963648,14.110815346486811,0.0,CIRCLE
185.34470456051076,14.194613582792016,0.0,CIRCLE
185.4278999378601,14.287011410052145,0.0,CIRCLE
185.51780600748788,14.386862216139873,0.0,CIRCLE
185.61339035519742,14.49301938892788,0.0,CIRCLE
185.71362056679203,14.604336316288842,0.0,CIRCLE
185.81746422807507,14.719666386095435,0.0,CIRCLE
185.92388892484976,14.837862986220337,0.0,CIRCLE
186.03186224291952,14.957779504536221,0.0,CIRCLE
186.14035176808758,15.078269328915768,0.0,CIRCLE
186.24832508615734,15.198185847231654,0.0,CIRCLE
186.35474978293203,15.316382447356556,0.0,CIRCLE
186.45859344421507,15.431712517163149,0.0,CIRCLE
186.55882365580968,15.543029444524107,0.0,CIRCLE
186.65440800351922,15.649186617312116,0.0,CIRCLE
186.74431407314702,15.749037423399846,0.0,CIRCLE
186.82750945049636,15.841435250659973,0.0,CIRCLE
186.90296172137062,15.925233486965176,0.0,CIRCLE
186.96963847157303,15.999285520188135,0.0,CIRCLE
187.02650728690696,16.062444738201524,0.0,CIRCLE
187.07253575317574,16.113564528878015,0.0,CIRCLE
187.10669145618266,16.151498280090294,0.0,CIRCLE
187.12794198173103,16.17509937971103,0.0,CIRCLE
187.13525491562422,16.1832212156129,0.0,CIRCLE
187.13525491562422,16.1832212156129,0.0,CIRCLE
187.14071941973125,16.192686014364437,0.0,CIRCLE
187.15659862578343,16.220189606030672,0.0,CIRCLE
187.18212107437742,16.264395783729032,0.0,CIRCLE
187.21651530610987,16.323968340576947,0.0,CIRCLE
187.25900986157745,16.397571069691846,0.0,CIRCLE
187.3088332813768,16.483867764191164,0.0,CIRCLE
187.3652141061046,16.581522217192326,0.0,CIRCLE
187.42738087635746,16.689198221812763,0.0,CIRCLE
187.49456213273209,16.805559571169905,0.0,CIRCLE
187.56598641582508,16.929270058381185,0.0,CIRCLE
187.64088226623318,17.058993476564023,0.0,CIRCLE
187.7184782245529,17.193393618835866,0.0,CIRCLE
187.79800283138107,17.331134278314128,0.0,CIRCLE
187.87868462731421,17.470879248116244,0.0,CIRCLE
187.95975215294905,17.611292321359652,0.0,CIRCLE
188.0404339488822,17.751037291161765,0.0,CIRCLE
188.11995855571033,17.888777950640034,0.0,CIRCLE
188.19755451403006,18.02317809291187,0.0,CIRCLE
188.27245036443813,18.152901511094715,0.0,CIRCLE
188.34387464753115,18.27661199830599,0.0,CIRCLE
188.41105590390575,18.392973347663133,0.0,CIRCLE
188.47322267415862,18.500649352283574,0.0,CIRCLE
188.52960349888644,18.598303805284733,0.0,CIRCLE
188.57942691868578,18.68460049978405,0.0,CIRCLE
188.62192147415334,18.75820322889895,0.0,CIRCLE
188.65631570588582,18.817775785746864,0.0,CIRCLE
188.68183815447983,18.861981963445224,0.0,CIRCLE
188.697717360532,18.889485555111456,0.0,CIRCLE
188.70318186463902,18.898950353862997,0.0,CIRCLE
188.70318186463902,18.898950353862997,0.0,CIRCLE
188.70655911390884,18.909344458341614,0.0,CIRCLE
188.71637300296342,18.93954850312066,0.0,CIRCLE
188.73214674367065,18.988095085214905,0.0,CIRCLE
188.75340354789824,19.053516801639145,0.0,CIRCLE
188.77966662751402,19.134346249408157,0.0,CIRCLE
188.81045919438577,19.22911602553673,0.0,CIRCLE
188.8453044603813,19.336358727039645,0.0,CIRCLE
188.8837256373684,19.45460695093168,0.0,CIRCLE
188.92524593721484,19.582393294227625,0.0,CIRCLE
188.9693885717884,19.71825035394226,0.0,CIRCLE
189.0156767529569,19.86071072709037,0.0,CIRCLE
189.06363369258816,20.008307010686742,0.0,CIRCLE
189.1127826025499,20.15957180174615,0.0,CIRCLE
189.16264669471,20.313037697283388,0.0,CIRCLE
189.21274918093616,20.46723729431323,0.0,CIRCLE
189.2626132730962,20.620703189850463,0.0,CIRCLE
189.311762183058,20.771967980909874,0.0,CIRCLE
189.3597191226892,20.919564264506242,0.0,CIRCLE
189.40600730385773,21.062024637654353,0.0,CIRCLE
189.45014993843128,21.19788169736899,0.0,CIRCLE
189.49167023827775,21.325668040664933,0.0,CIRCLE
189.5300914152648,21.443916264556968,0.0,CIRCLE
189.56493668126035,21.55115896605988,0.0,CIRCLE
189.5957292481321,21.645928742188456,0.0,CIRCLE
189.62199232774788,21.726758189957472,0.0,CIRCLE
189.64324913197547,21.79217990638171,0.0,CIRCLE
189.6590228726827,21.84072648847596,0.0,CIRCLE
189.66883676173728,21.870930533255,0.0,CIRCLE
189.6722140110071,21.881324637733616,0.0,CIRCLE
189.6722140110071,21.881324637733616,0.0,CIRCLE
189.67335640344075,21.89219377569715,0.0,CIRCLE
189.67667606145383,21.92377821189707,0.0,CIRCLE
189.68201170611457,21.974543479797344,0.0,CIRCLE
189.6892020584911,22.04295511286194,0.0,CIRCLE
189.6980858396516,22.127478644554838,0.0,CIRCLE
189.70850177066436,22.226579608340007,0.0,CIRCLE
189.72028857259747,22.33872353768141,0.0,CIRCLE
189.73328496651916,22.462375966043034,0.0,CIRCLE
189.7473296734976,22.59600242688884,0.0,CIRCLE
189.76226141460103,22.7380684536828,0.0,CIRCLE
189.77791891089757,22.887039579888892,0.0,CIRCLE
189.7941408834555,23.041381338971078,0.0,CIRCLE
189.8107660533429,23.199559264393336,0.0,CIRCLE
189.82763314162804,23.36003888961964,0.0,CIRCLE
189.84458086937906,23.521285748113957,0.0,CIRCLE
189.86144795766418,23.68176537334026,0.0,CIRCLE
189.8780731275516,23.83994329876252,0.0,CIRCLE
189.89429510010953,23.994285057844706,0.0,CIRCLE
189.90995259640607,24.1432561840508,0.0,CIRCLE
189.92488433750947,24.28532221084476,0.0,CIRCLE
189.93892904448794,24.418948671690565,0.0,CIRCLE
189.95192543840963,24.542601100052188,0.0,CIRCLE
189.96371224034274,24.654745029393595,0.0,CIRCLE
189.9741281713555,24.75384599317876,0.0,CIRCLE
189.98301195251602,24.83836952487166,0.0,CIRCLE
189.99020230489253,24.90678115793626,0.0,CIRCLE
189.99553794955327,24.957546425836533,0.0,CIRCLE
189.99885760756635,24.989130862036447,0.0,CIRCLE
190.0,24.999999999999982,0.0,CIRCLE
190.0,24.999999999999982,0.0,CIRCLE
190.0,24.999999999999982,0.0,CIRCLE
190.0,24.999999999999982,0.0,CIRCLE
190.0,24.999999999999982,0.0,CIRCLE
190.0,24.999999999999982,0.0,CIRCLE
190.0,24.999999999999982,0.0,CIRCLE
190.0,24.999999999999986,0.0,CIRCLE
190.0,24.999999999999986,0.0,CIRCLE
190.0,24.999999999999986,0.0,CIRCLE
190.0,24.999999999999986,0.0,CIRCLE
190.0,24.99999999999999,0.0,CIRCLE
190.0,24.999999999999986,0.0,CIRCLE
190.0,24.99999999999999,0.0,CIRCLE
190.0,24.99999999999999,0.0,CIRCLE
190.0,24.99999999999999,0.0,CIRCLE
190.0,24.999999999999993,0.0,CIRCLE
190.0,24.999999999999993,0.0,CIRCLE
190.0,24.999999999999993,0.0,CIRCLE
190.0,24.999999999999996,0.0,CIRCLE
190.0,24.999999999999993,0.0,CIRCLE
190.0,24.999999999999996,0.0,CIRCLE
190.0,24.999999999999996,0.0,CIRCLE
190.0,25.0,0.0,CIRCLE
190.0,24.999999999999996,0.0,CIRCLE
190.0,24.999999999999996,0.0,CIRCLE
190.0,25.0,0.0,CIRCLE
190.0,25.0,0.0,CIRCLE
190.0,25.0,0.0,CIRCLE
190.0,25.0,0.0,CIRCLE
190.0,25.0,0.0,CIRCLE
190.0,25.0,0.0,PRISMATIC_UP
190.0,25.0,0.0005773436360985566,PRISMATIC_UP
190.0,25.0,0.002225397288234436,PRISMATIC_UP
190.0,25.0,0.004818195072167954,PRISMATIC_UP
190.0,25.0,0.008229771103659423,PRISMATIC_UP
190.0,25.0,0.012334159498469163,PRISMATIC_UP
190.0,25.0,0.017005394372357485,PRISMATIC_UP
190.0,25.0,0.0221175098410847,PRISMATIC_UP
190.0,25.0,0.02754454002041113,PRISMATIC_UP
190.0,25.0,0.033160519026097096,PRISMATIC_UP
190.0,25.0,0.03883948097390289,PRISMATIC_UP
190.0,25.0,0.04445545997958886,PRISMATIC_UP
190.0,25.0,0.049882490158915285,PRISMATIC_UP
190.0,25.0,0.05499460562764249,PRISMATIC_UP
190.0,25.0,0.059665840501530815,PRISMATIC_UP
190.0,25.0,0.06377022889634056,PRISMATIC_UP
190.0,25.0,0.06718180492783203,PRISMATIC_UP
190.0,25.0,0.06977460271176554,PRISMATIC_UP
190.0,25.0,0.07142265636390144,PRISMATIC_UP
190.0,25.0,0.07199999999999998,PRISMATIC_UP
190.0,25.0,0.072,TRANSITION
190.03485177744065,25.087129443601622,0.072,TRANSITION
190.13612694247405,25.340317356185164,0.072,TRANSITION
190.29890524416746,25.74726311041863,0.072,TRANSITION
190.51826643158802,26.295666078970026,0.072,TRANSITION
190.78929025380296,26.97322563450736,0.072,TRANSITION
191.10705645987946,27.767641149698637,0.072,TRANSITION
191.46664479888474,28.66661199721186,0.072,TRANSITION
191.86313501988602,29.657837549715037,0.072,TRANSITION
192.29160687195045,30.729017179876177,0.072,TRANSITION
192.7471401041453,31.86785026036328,0.072,TRANSITION
193.22481446553772,33.062036163844354,0.072,TRANSITION
193.71970970519496,34.29927426298742,0.072,TRANSITION
194.2269055721842,35.567263930460456,0.072,TRANSITION
194.7414818155726,36.85370453893149,0.072,TRANSITION
195.2585181844274,38.14629546106852,0.072,TRANSITION
195.7730944278158,39.432736069539544,0.072,TRANSITION
196.28029029480504,40.70072573701259,0.072,TRANSITION
196.77518553446228,41.937963836155646,0.072,TRANSITION
197.2528598958547,43.13214973963672,0.072,TRANSITION
197.70839312804952,44.270982820123834,0.072,TRANSITION
198.13686498011398,45.34216245028496,0.072,TRANSITION
198.53335520111526,46.33338800278814,0.072,TRANSITION
198.89294354012054,47.23235885030137,0.072,TRANSITION
199.21070974619704,48.02677436549264,0.072,TRANSITION
199.48173356841198,48.70433392102998,0.072,TRANSITION
199.70109475583257,49.252736889581385,0.072,TRANSITION
199.86387305752592,49.65968264381484,0.072,TRANSITION
199.96514822255935,49.91287055639838,0.072,TRANSITION
200.0,50.0,0.072,TRANSITION
200.0,50.0,0.072,PRISMATIC_DOWN
200.0,50.0,0.07142265636390144,PRISMATIC_DOWN
200.0,50.0,0.06977460271176555,PRISMATIC_DOWN
200.0,50.0,0.06718180492783203,PRISMATIC_DOWN
200.0,50.0,0.06377022889634057,PRISMATIC_DOWN
200.0,50.0,0.059665840501530835,PRISMATIC_DOWN
200.0,50.0,0.05499460562764251,PRISMATIC_DOWN
200.0,50.0,0.0498824901589153,PRISMATIC_DOWN
200.0,50.0,0.044455459979588864,PRISMATIC_DOWN
200.0,50.0,0.0388394809739029,PRISMATIC_DOWN
200.0,50.0,0.0331605190260971,PRISMATIC_DOWN
200.0,50.0,0.02754454002041114,PRISMATIC_DOWN
200.0,50.0,0.02211750984108471,PRISMATIC_DOWN
200.0,50.0,0.017005394372357506,PRISMATIC_DOWN
200.0,50.0,0.01233415949846918,PRISMATIC_DOWN
200.0,50.0,0.008229771103659439,PRISMATIC_DOWN
200.0,50.0,0.004818195072167963,PRISMATIC_DOWN
200.0,50.0,0.002225397288234454,PRISMATIC_DOWN
200.0,50.0,0.0005773436360985568,PRISMATIC_DOWN
200.0,50.0,2.7755575615628914e-17,PRISMATIC_DOWN
200.0,50.0,0.0,LWPOLYLINE
200.01848719496127,50.0,0.0,LWPOLYLINE
200.07292879667486,50.0,0.0,LWPOLYLINE
200.1617948303853,50.0,0.0,LWPOLYLINE
200.28355532133722,50.0,0.0,LWPOLYLINE
200.43668029477513,50.0,0.0,LWPOLYLINE
200.6196397759437,50.0,0.0,LWPOLYLINE
200.83090379008746,50.0,0.0,LWPOLYLINE
201.06894236245103,50.0,0.0,LWPOLYLINE
201.33222551827896,50.0,0.0,LWPOLYLINE
201.61922328281585,50.0,0.0,LWPOLYLINE
201.92840568130626,50.0,0.0,LWPOLYLINE
202.25824273899482,50.0,0.0,LWPOLYLINE
202.60720448112605,50.0,0.0,LWPOLYLINE
202.9737609329446,50.0,0.0,LWPOLYLINE
203.356382119695,50.0,0.0,LWPOLYLINE
203.7535380666219,50.0,0.0,LWPOLYLINE
204.16369879896982,50.0,0.0,LWPOLYLINE
204.58533434198338,50.0,0.0,LWPOLYLINE
205.0169147209071,50.0,0.0,LWPOLYLINE
205.45690996098563,50.0,0.0,LWPOLYLINE
205.90379008746356,50.0,0.0,LWPOLYLINE
206.35602512558543,50.0,0.0,LWPOLYLINE
206.81208510059585,50.0,0.0,LWPOLYLINE
207.27044003773938,50.0,0.0,LWPOLYLINE
207.7295599622606,50.0,0.0,LWPOLYLINE
208.18791489940418,50.0,0.0,LWPOLYLINE
208.64397487441457,50.0,0.0,LWPOLYLINE
209.09620991253647,50.0,0.0,LWPOLYLINE
209.54309003901434,50.0,0.0,LWPOLYLINE
209.9830852790929,50.0,0.0,LWPOLYLINE
210.41466565801665,50.0,0.0,LWPOLYLINE
210.83630120103018,50.0,0.0,LWPOLYLINE
211.2464619333781,50.0,0.0,LWPOLYLINE
211.643617880305,50.0,0.0,LWPOLYLINE
212.0262390670554,50.0,0.0,LWPOLYLINE
212.39279551887392,50.0,0.0,LWPOLYLINE
212.7417572610052,50.0,0.0,LWPOLYLINE
213.07159431869374,50.0,0.0,LWPOLYLINE
213.38077671718418,50.0,0.0,LWPOLYLINE
213.66777448172104,50.0,0.0,LWPOLYLINE
213.93105763754897,50.0,0.0,LWPOLYLINE
214.16909620991254,50.0,0.0,LWPOLYLINE
214.38036022405632,50.0,0.0,LWPOLYLINE
214.56331970522487,50.0,0.0,LWPOLYLINE
214.7164446786628,50.0,0.0,LWPOLYLINE
214.8382051696147,50.0,0.0,LWPOLYLINE
214.92707120332514,50.0,0.0,LWPOLYLINE
214.98151280503873,50.0,0.0,LWPOLYLINE
215.0,50.0,0.0,LWPOLYLINE
215.0,50.0,0.0,LWPOLYLINE
215.0,50.02464959328171,0.0,LWPOLYLINE
215.0,50.09723839556648,0.0,LWPOLYLINE
215.0,50.215726440513734,0.0,LWPOLYLINE
215.0,50.37807376178293,0.0,LWPOLYLINE
215.0,50.582240393033516,0.0,LWPOLYLINE
215.0,50.82618636792493,0.0,LWPOLYLINE
215.0,51.10787172011662,0.0,LWPOLYLINE
215.0,51.42525648326802,0.0,LWPOLYLINE
215.0,51.77630069103859,0.0,LWPOLYLINE
215.0,52.15896437708778,0.0,LWPOLYLINE
215.0,52.571207575075015,0.0,LWPOLYLINE
215.0,53.01099031865974,0.0,LWPOLYLINE
215.0,53.47627264150142,0.0,LWPOLYLINE
215.0,53.965014577259474,0.0,LWPOLYLINE
215.0,54.47517615959337,0.0,LWPOLYLINE
215.0,55.004717422162535,0.0,LWPOLYLINE
215.0,55.551598398626425,0.0,LWPOLYLINE
215.0,56.11377912264448,0.0,LWPOLYLINE
215.0,56.68921962787614,0.0,LWPOLYLINE
215.0,57.275879947980854,0.0,LWPOLYLINE
215.0,57.87172011661807,0.0,LWPOLYLINE
215.0,58.47470016744724,0.0,LWPOLYLINE
215.0,59.08278013412779,0.0,LWPOLYLINE
215.0,59.69392005031917,0.0,LWPOLYLINE
215.0,60.30607994968082,0.0,LWPOLYLINE
215.0,60.91721986587221,0.0,LWPOLYLINE
215.0,61.525299832552776,0.0,LWPOLYLINE
215.0,62.12827988338193,0.0,LWPOLYLINE
215.0,62.72412005201913,0.0,LWPOLYLINE
215.0,63.31078037212386,0.0,LWPOLYLINE
215.0,63.88622087735553,0.0,LWPOLYLINE
215.0,64.44840160137358,0.0,LWPOLYLINE
215.0,64.99528257783747,0.0,LWPOLYLINE
215.0,65.52482384040663,0.0,LWPOLYLINE
215.0,66.03498542274052,0.0,LWPOLYLINE
215.0,66.52372735849858,0.0,LWPOLYLINE
215.0,66.98900968134025,0.0,LWPOLYLINE
215.0,67.42879242492498,0.0,LWPOLYLINE
215.0,67.84103562291222,0.0,LWPOLYLINE
215.0,68.2236993089614,0.0,LWPOLYLINE
215.0,68.57474351673196,0.0,LWPOLYLINE
215.0,68.89212827988338,0.0,LWPOLYLINE
215.0,69.17381363207507,0.0,LWPOLYLINE
215.0,69.41775960696648,0.0,LWPOLYLINE
215.0,69.62192623821706,0.0,LWPOLYLINE
215.0,69.78427355948628,0.0,LWPOLYLINE
215.0,69.90276160443352,0.0,LWPOLYLINE
215.0,69.97535040671829,0.0,LWPOLYLINE
215.0,70.0,0.0,LWPOLYLINE
215.0,70.0,0.0,LWPOLYLINE
214.98151280503873,70.0,0.0,LWPOLYLINE
214.92707120332514,70.0,0.0,LWPOLYLINE
214.8382051696147,70.0,0.0,LWPOLYLINE
214.71644467866278,70.0,0.0,LWPOLYLINE
214.56331970522487,70.0,0.0,LWPOLYLINE
214.3803602240563,70.0,0.0,LWPOLYLINE
214.16909620991254,70.0,0.0,LWPOLYLINE
213.93105763754897,70.0,0.0,LWPOLYLINE
213.66777448172104,70.0,0.0,LWPOLYLINE
213.38077671718415,70.0,0.0,LWPOLYLINE
213.07159431869374,70.0,0.0,LWPOLYLINE
212.74175726100518,70.0,0.0,LWPOLYLINE
212.39279551887395,70.0,0.0,LWPOLYLINE
212.0262390670554,70.0,0.0,LWPOLYLINE
211.643617880305,70.0,0.0,LWPOLYLINE
211.2464619333781,70.0,0.0,LWPOLYLINE
210.83630120103018,70.0,0.0,LWPOLYLINE
210.41466565801662,70.0,0.0,LWPOLYLINE
209.9830852790929,70.0,0.0,LWPOLYLINE
209.54309003901437,70.0,0.0,LWPOLYLINE
209.09620991253644,70.0,0.0,LWPOLYLINE
208.64397487441457,70.0,0.0,LWPOLYLINE
208.18791489940415,70.0,0.0,LWPOLYLINE
207.72955996226062,70.0,0.0,LWPOLYLINE
207.2704400377394,70.0,0.0,LWPOLYLINE
206.81208510059582,70.0,0.0,LWPOLYLINE
206.35602512558543,70.0,0.0,LWPOLYLINE
205.90379008746353,70.0,0.0,LWPOLYLINE
205.45690996098566,70.0,0.0,LWPOLYLINE
205.0169147209071,70.0,0.0,LWPOLYLINE
204.58533434198335,70.0,0.0,LWPOLYLINE
204.16369879896982,70.0,0.0,LWPOLYLINE
203.7535380666219,70.0,0.0,LWPOLYLINE
203.356382119695,70.0,0.0,LWPOLYLINE
202.9737609329446,70.0,0.0,LWPOLYLINE
202.60720448112608,70.0,0.0,LWPOLYLINE
202.2582427389948,70.0,0.0,LWPOLYLINE
201.92840568130626,70.0,0.0,LWPOLYLINE
201.61922328281582,70.0,0.0,LWPOLYLINE
201.33222551827896,70.0,0.0,LWPOLYLINE
201.06894236245103,70.0,0.0,LWPOLYLINE
200.83090379008746,70.0,0.0,LWPOLYLINE
200.61963977594368,70.0,0.0,LWPOLYLINE
200.43668029477513,70.0,0.0,LWPOLYLINE
200.2835553213372,70.0,0.0,LWPOLYLINE
200.1617948303853,70.0,0.0,LWPOLYLINE
200.07292879667486,70.0,0.0,LWPOLYLINE
200.01848719496127,70.0,0.0,LWPOLYLINE
200.0,70.0,0.0,LWPOLYLINE
200.0,70.0,0.0,LWPOLYLINE
200.0,69.97535040671829,0.0,LWPOLYLINE
200.0,69.90276160443352,0.0,LWPOLYLINE
200.0,69.78427355948627,0.0,LWPOLYLINE
200.0,69.62192623821707,0.0,LWPOLYLINE
200.0,69.41775960696648,0.0,LWPOLYLINE
200.0,69.17381363207507,0.0,LWPOLYLINE
200.0,68.89212827988338,0.0,LWPOLYLINE
200.0,68.57474351673197,0.0,LWPOLYLINE
200.0,68.2236993089614,0.0,LWPOLYLINE
200.0,67.84103562291222,0.0,LWPOLYLINE
200.0,67.42879242492499,0.0,LWPOLYLINE
200.0,66.98900968134026,0.0,LWPOLYLINE
200.0,66.52372735849859,0.0,LWPOLYLINE
200.0,66.03498542274053,0.0,LWPOLYLINE
200.0,65.52482384040664,0.0,LWPOLYLINE
200.0,64.99528257783746,0.0,LWPOLYLINE
200.0,64.44840160137358,0.0,LWPOLYLINE
200.0,63.88622087735552,0.0,LWPOLYLINE
200.0,63.31078037212386,0.0,LWPOLYLINE
200.0,62.724120052019146,0.0,LWPOLYLINE
200.0,62.12827988338193,0.0,LWPOLYLINE
200.0,61.52529983255276,0.0,LWPOLYLINE
200.0,60.91721986587221,0.0,LWPOLYLINE
200.0,60.30607994968083,0.0,LWPOLYLINE
200.0,59.69392005031918,0.0,LWPOLYLINE
200.0,59.08278013412779,0.0,LWPOLYLINE
200.0,58.47470016744724,0.0,LWPOLYLINE
200.0,57.87172011661808,0.0,LWPOLYLINE
200.0,57.27587994798087,0.0,LWPOLYLINE
200.0,56.68921962787614,0.0,LWPOLYLINE
200.0,56.11377912264447,0.0,LWPOLYLINE
200.0,55.551598398626425,0.0,LWPOLYLINE
200.0,55.00471742216253,0.0,LWPOLYLINE
200.0,54.475176159593374,0.0,LWPOLYLINE
200.0,53.965014577259474,0.0,LWPOLYLINE
200.0,53.47627264150142,0.0,LWPOLYLINE
200.0,53.01099031865975,0.0,LWPOLYLINE
200.0,52.571207575075015,0.0,LWPOLYLINE
200.0,52.15896437708778,0.0,LWPOLYLINE
200.0,51.7763006910386,0.0,LWPOLYLINE
200.0,51.42525648326803,0.0,LWPOLYLINE
200.0,51.10787172011662,0.0,LWPOLYLINE
200.0,50.82618636792493,0.0,LWPOLYLINE
200.0,50.582240393033516,0.0,LWPOLYLINE
200.0,50.378073761782936,0.0,LWPOLYLINE
200.0,50.21572644051373,0.0,LWPOLYLINE
200.0,50.09723839556647,0.0,LWPOLYLINE
200.0,50.024649593281715,0.0,LWPOLYLINE
200.0,50.0,0.0,LWPOLYLINE
